node,community
CG10083,19
CG18646,4
CG4293,11
CG7900,19
ALPHA-EST7,19
CG4738,2
EBI-172291,10
FAL,3
EBI-105177,12
CG14683,4
CG5292,22
CG1246,28
ENT1,5
CG3303,5
CG30044,2
CG15266,32
CG10214,8
CG14606,32
CG9016,19
EBI-188725,0
CG7131,6
EBI-276605,0
CG11077,0
CG15611,7
CG14860,8
CG7514,6
CG8750,3
FUS,12
CG2698,0
CG8680,28
EBI-147715,17
EBI-164429,32
BEN,6
CG7924,2
EBI-139904,5
CG10188,28
CG6133,17
CG1271,4
CG5630,7
EBI-101748,6
TEY,28
EBI-92548,21
CG4266,2
L(1)G0289,19
FMRF,6
CG15438,17
CG3530,0
EBI-173411,6
DLP,22
MTA1-LIKE,19
HMR,17
EBI-498832,17
EXN,6
SHAL,7
XE7,7
CYS,17
EBI-277974,12
CG14933,8
CG7994,11
MED18,10
CG6663,2
EBI-185451,6
CG6687,0
EBI-107347,22
L(3)MBT,0
CG14118,0
CG4749,2
EBI-196905,4
CG6830,0
EBI-100826,88
CG11023,88
NG4,17
OCTBETA2R,11
OSEG1,2
EBI-84104,4
CG10011,3
CG14688,0
INCENP,12
CG14223,0
KAT2A,12
CG14642,28
CG9865,21
YELLOW-C,6
CG30085,6
CG2893,89
CG1983,89
EBI-153530,6
CG11693,28
CG15609,17
RPK,12
EBI-152126,15
CG33331,7
KERMIT,90
EBI-251850,90
CG13113,24
CG4455,0
CG4901,19
EBI-127179,19
NOT,24
CG3611,11
CG15695,19
EBI-113956,27
CG1785,21
CG31782,6
CG14968,22
CG7329,3
CG11897,2
CG15458,19
CG5611,4
MUSKELIN,2
SLH,2
CG13886,6
CG3397,28
CG14607,19
CG14339,15
CG4644,17
CG12997,28
CG34347,8
ACK,4
MTK,19
CG7053,2
EBI-155172,23
CG12936,2
CG14391,6
MGLURA,15
EBI-155459,29
EBI-138352,6
CG1597,10
CG7639,7
EBI-162970,22
CG4880,8
CG2064,2
CG17264,4
CG15267,17
CG10561,8
ETS98B,22
PGK,3
CG15720,3
CG10217,19
CREG,22
CG11321,23
CR11700,12
EBI-195273,0
EBI-96584,8
CG17209,15
SBF,15
CG11106,2
MAP60,24
CG34408,0
RESILIN,0
CG5538,2
CG4196,5
CG14125,19
CR14638,21
CG32687,51
CG8147,0
EGR,5
EBI-124768,28
CG7795,5
CG14914,6
CG1420,5
EBI-112772,6
CG8860,8
CG14332,28
XRCC1,0
CG9926,17
UBI-P63E,17
CG4770,6
CG32801,6
CG2812,10
GFZF,6
CG13144,15
CG15180,6
EBI-97104,8
EBI-126251,0
CG7806,28
EBI-95115,0
CHD1,2
CG8329,3
CG3598,19
CG5854,22
NEMY,6
GALNAC-T1,19
TRC8,11
CG17650,5
SNF,27
SCA,1
TSP66E,3
CG2267,8
CG7142,0
CG14735,28
CG31826,6
VHL,11
CG8709,12
CG4225,19
SN,7
CG17597,19
CG25C,22
CG9987,17
CHM,7
CG15450,28
AMD,2
SLGA,28
CG3420,6
EBI-153260,19
EBI-104771,6
EBI-153574,0
BETA'COP,7
UBL3,60
CG5447,23
CG31530,0
KEY,22
CG9466,22
ACE,6
CG8866,6
ABD-A,3
CG7603,17
EBI-196581,7
MID,3
CAD,15
OR22B,15
CG17883,28
DIP3,22
EBI-102069,11
CG9519,19
CG6764,21
CG1315,6
CG32055,22
CR32745,0
C11.1,21
LECTIN-33A,17
EBI-129819,6
CG9817,22
CG10176,4
EBI-129430,6
CG14989,15
CG14043,1
EBI-106875,17
EBI-123244,0
EBI-177890,4
CG8858,17
YIPPEE,2
CG14270,0
CG40084,29
CG3568,21
CG15414,28
EBI-137965,29
CG34413,3
CG14000,2
CG11755,3
CG17090,17
CG3982,12
CG7023,0
CG4509,2
GPDH,4
PPT1,7
GYK,2
ACXA,2
UCH,5
EBI-246428,11
ICLN,0
RIC,17
CG9272,24
MLL,15
CYP6A13,11
EBI-157617,10
CG6372,3
DVL2,22
EBI-148007,24
KLP64D,6
CG14538,27
ANCE-3,8
CG5828,19
DALLY,17
CG9363,6
ANA,24
CG12096,11
CG18132,10
CG4582,21
CHEA87A,22
CG15777,9
PROS28.1A,21
EST-6,2
CG15894,24
CG13192,0
CG4851,2
CG12426,3
TOLL-6,6
SDS22,3
EBI-143020,12
ANK,17
CG8260,2
CID,3
EBI-185611,17
CG5755,9
CG4631,15
ACP36DE,3
ORC5,2
CG32627,24
CG11306,10
CG31191,17
EBI-141913,6
ACP70A,22
CG8398,10
RBPSUH,8
U2A,27
EBI-88523,5
CG8915,8
CG17029,11
SOD2,6
EBI-1201723,2
CCP84AE,0
CG9497,6
CG17104,11
EBI-93492,27
L(1)G0148,7
AATS-LYS,24
CG5660,6
GBETA5,8
DOC2,8
CG4218,5
CG11911,0
EBI-242171,11
CG8534,2
EBI-191181,15
CG32703,12
CG11030,19
CG13068,0
EBI-102026,5
CG10019,28
EBI-127536,11
EBI-161069,15
CG7091,17
CA,17
CG9669,2
CG9119,7
SWM,7
CG4386,8
TFIIFBETA,2
CG5585,27
CG10657,0
CG8038,6
CG9427,0
DSF,6
EBI-241464,5
CG9920,0
CG14929,11
CG13449,6
CG14861,6
COLT,0
CG32986,28
CG9305,5
CG7785,6
CG17159,17
CG14689,8
CG6999,8
CG32418,0
CG12817,6
CG33339,6
RH3,12
CG13295,0
CG16798,17
CG32238,25
E,6
BTHD,5
CG11943,22
PSF2,6
EBI-82439,8
BRO,23
CG5885,19
EBI-147077,2
CG11929,4
CG10375,6
CG31326,10
CAD74A,17
CG15528,6
PEK,0
DPR19,8
CG2177,2
MRPS18C,21
CG11158,15
SPDS,91
AATS-GLN,91
EBI-497723,3
NUMA1,6
CG4103,27
CG13937,10
CG18317,23
CG16772,0
EBI-91971,0
CG18275,8
ORB,6
EBI-174550,6
CG18545,11
CG13494,15
CG5009,2
RBP1,10
CG3434,6
RPH,21
CG13315,8
PPK28,19
CG13110,2
CG13060,6
BRF,15
CG4238,29
ENC,4
CG4780,1
DBO,11
EBI-169135,3
NACRALPHA-7E,92
NACRBETA-64B,92
CG31235,2
CG13720,9
CG6461,24
CG6277,0
CG1632,6
CG3961,0
HIG,93
EBI-127594,93
CG2147,22
CG13847,10
CG13247,6
CG12582,19
EBI-193476,17
MRPL46,6
EBI-498414,3
EBI-212595,24
CG14445,6
CG11052,2
DRPR,10
RUNX1,23
DPR8,2
CG32071,5
CG6749,2
CG8334,17
CG5222,3
CG11126,2
CG32295,8
PPS,19
EBI-189479,4
CYP312A1,8
CG5693,19
CLN3,4
CG5789,19
CG6902,8
EBI-868089,3
CG9265,7
CIAO1,5
CG12498,0
FST,17
GNBP3,0
CG7429,6
CG16865,6
EBI-75660,24
EBI-160281,0
EBI-138218,19
KLP59D,6
EBI-181514,0
CG9396,3
CG33090,3
EBI-157455,27
CG5639,4
BOSS,5
CG18095,17
PHTF,24
EBI-258615,6
CG1750,6
CG31938,4
CG32150,22
JON65AI,0
KIF19A,21
CG10638,28
EBI-146139,17
EBI-83370,8
SNK,22
CG14817,6
CG31005,5
EBI-163727,0
CG6485,6
EBI-93704,11
HTRA2,2
MPP6,4
CG8092,17
CG15835,11
EBI-266189,6
EBI-277247,0
CG7698,7
CG8021,17
CG6666,11
EBI-138366,19
EBI-131283,24
MST77F,62
EBI-252936,19
CG1244,2
CG8671,8
EBI-155688,5
EBI-867766,4
CG5882,6
CG12391,94
EBI-522343,94
CG12418,21
CG30463,9
TOM20,19
CG3511,1
CG1764,4
CG34348,17
CG3356,19
EBI-127800,17
NHE3,0
EBI-106469,0
CG2662,0
CG1340,6
CA-ALPHA1D,32
CG9617,6
CAD87A,21
EBI-166608,10
PX,3
CG33249,2
CG31414,0
CG15831,3
CG31472,29
CG6005,29
CG14585,11
EBI-132309,4
CG6296,19
CG6294,23
CG6879,10
AST-C,0
CG1927,15
EBI-83640,9
CAPS,5
CG12511,28
CG3719,95
EBI-94059,95
CG6171,6
EBI-180136,0
OR74A,9
RPS9,17
CG8939,17
CG11438,7
EBI-89454,28
EBI-154727,11
EBI-264634,17
CG15040,7
CG5004,17
EIF-1A,5
CG6227,17
CG6847,0
CG3565,1
SANO,22
RLUA-2,5
RAP,8
CG40228,22
CG4661,2
CG8111,96
VHAM9.7-1,96
CG13958,2
CG11109,28
MRTF,22
EBI-96251,8
CG1908,6
EBI-869317,4
UGT86DG,5
IHOG,8
CG32485,17
EBI-155383,6
CYP4P2,22
EBI-497463,3
RPI1,5
OBP18A,8
CG1024,2
ILP6,19
EBI-124523,6
CG1233,17
CG3163,10
CG11309,97
EBI-212938,97
EBI-500285,17
EBI-146233,6
MYPT-75D,15
