node,community
EBI-119320,18
CG16753,18
HO,9
CECC,6
CG10116,3
EBI-274168,21
PROS28.1,9
DNAPOL-ALPHA50,22
CG7177,13
CG10575,21
EBI-147195,3
MOD(R),21
CG6512,15
CG32810,16
CG10535,19
EBI-187485,4
CG6279,18
PR,18
CG13117,19
P,4
CG17286,19
CG3062,1
EBI-122823,7
CG1910,13
CG2691,23
EBI-149119,23
CG7830,6
CG11844,19
EBI-190471,8
CG11190,8
ATPALPHA,13
TMOD,9
MCR,14
NEP4,19
CG8611,8
CG31974,8
CG11739,19
CG15531,12
CG4020,12
EBI-147973,9
EBI-141901,0
SIN,19
CG14103,6
EBI-96305,8
CG5274,3
EBI-1558019,13
CG2336,11
EBI-179196,11
EBI-501109,3
FOXO,13
CG12377,20
CG15143,20
EBI-119110,8
CG15199,19
CG7409,19
RFC38,16
CG2256,16
HLH3B,3
CG32779,6
CG14128,8
CG18789,3
CG10672,9
TNA,7
OLF413,3
CG12682,9
EBI-869738,7
OSI15,6
CG2104,8
BRAT,0
EBI-86215,8
CYP12A4,6
CG7655,0
CG7516,0
CG10208,0
EBI-175035,18
GEK,3
CP19,12
CKIIBETA2,19
CG14191,8
TREH,9
EBI-162592,8
CG13541,14
EBI-867721,13
SLI,22
CG9629,1
SCAR,8
CG32137,19
LDS,17
CG10543,13
EBI-101595,17
CG14325,4
CG30414,19
CG10414,4
EBI-88738,19
CG5024,20
CG14866,4
BNB,1
CG11398,13
CG33521,14
RAB7,14
EX,13
KDELR,8
EBI-143697,6
SAGE,18
CG6310,6
SU(P),8
CG4848,3
CG15118,3
CG5146,1
XPD,6
CG10107,13
CG1965,0
CG11227,6
EBI-120360,19
CG5155,16
CG13737,8
EBI-126851,1
TWF,1
CG10177,11
CG13454,28
L(1)19EC,20
CG7714,18
CG15169,15
CG40368,11
STI,1
HIW,19
CG10496,8
CG7367,18
CG12818,8
CG15685,18
CG12162,13
CG11777,1
MTACP1,3
CG14184,12
EGH,17
CG4692,7
CG14130,14
MIB1,18
CG10960,1
CG12075,16
EBI-194476,1
IMD,3
CG4653,7
CG17196,13
WB,13
CG12194,13
CG10097,12
CG10069,8
RPN7,3
CG5156,4
LARP,3
UPDO,19
CG5938,3
CG10576,8
EBI-170077,7
SIN3A,3
CG17652,2
NEUROCHONDRIN,4
BVES,3
SK1,8
GOS28,7
CG3532,8
CG11882,8
CG9267,6
YELLOW-E3,1
DBR,0
EBI-97449,16
RPS19B,2
CG2186,6
EBI-167548,19
EBI-132882,6
CG5151,12
CG10238,8
L(1)SC,18
EBI-129165,1
CG10570,1
EBI-195942,1
CG18011,18
EBI-168048,3
CG7328,12
CG5171,3
SPT4,1
CG2053,0
CG10077,1
CG6151,1
CG5873,1
EBI-186929,18
DHH1,1
APC7,12
OX,6
CYP309A1,18
CG9335,1
CG9965,23
EBI-108882,19
CG18041,8
CG3792,1
SPRED,13
VPS28,14
CG14225,18
EBI-153320,8
CG9782,8
EBI-259423,11
CG5028,19
L(2)37CB,7
EBI-148192,13
EBI-230517,8
DHC64C,13
LT,13
CG1826,14
EBI-156070,1
EBI-122184,1
BTL,6
CG14446,4
LIPRIN-ALPHA,13
CG13367,0
CG5110,14
CG5189,14
P120CTN,13
CG6873,16
CG34388,6
CG18347,1
CG32638,12
EBI-132841,4
ART7,3
CG7181,18
MRPS9,13
CG5235,18
HANG,16
EBI-185239,13
CG4447,23
MURA,1
OBP56A,2
CG6689,13
EBI-111569,13
CG3967,6
EBI-209354,9
CG3419,8
EBI-111108,8
CG9465,1
CG31673,1
CG11267,16
CG30403,6
RUN,18
CG13989,3
RU,18
PROSMA5,14
CG2789,5
CG32409,1
PVR,20
OSTSTT3,4
EBI-168703,6
JUMU,13
TFB1,18
CG4078,3
CG9498,20
CG4281,13
CROL,8
CG10591,9
CG5027,31
CG9107,31
CG6422,6
CG8765,7
CG30387,16
EBI-157288,12
EBI-179081,7
EBI-136170,11
CG14618,16
NWK,13
CG7251,13
CG9825,15
LAP,11
CG8451,9
CG14656,23
PLE,8
EBI-250618,21
CG8281,1
CG18397,6
RAB-RP4,8
CG8678,9
CG3058,23
PHAX,8
DLGAP4,6
PU,8
LANA,1
MEW,1
CG11576,18
CG8193,0
CG8108,13
PRP18,12
CG9344,7
CG17919,1
CG9839,2
CG5288,6
EBI-142992,19
ATO,18
DNT,1
CG12173,3
CG14962,22
CG33203,9
SCE,20
CG8562,8
EBI-198437,8
EBI-118989,18
CG40045,8
EBI-114403,14
BNL,6
EBI-119369,19
CG17109,13
CG14935,13
CG10219,20
CG8549,6
CG31637,1
CG17260,2
CG30183,18
CG14631,12
OSBP,19
EBI-171370,18
HBS,13
CG3259,19
CG10724,4
EBI-91166,7
CG18628,7
TASK6,4
SRP72,14
UNK,2
CG8768,22
CG8596,6
CG10221,7
EBI-127319,12
L(2)01289,13
APH-1,8
LCP3,1
CG13074,22
L(2)EFL,14
MP20,14
CG14154,6
CG12729,15
PITA,13
CENP-C,17
CCAPR,9
GABA-B-R2,0
CG7261,19
EBI-89114,0
CG9296,6
CG3488,1
PH4ALPHAEFB,19
EBI-106341,16
MRPL40,8
CG3509,6
CSW,6
CG14113,2
SNI,6
CG32473,16
EBI-87478,11
GRIP84,23
EBI-187199,3
CG5745,19
CG15618,4
CG5245,7
EBI-870882,20
EBI-177795,3
EBI-1433422,16
CG10752,6
PARG,31
CG10126,4
GGA,23
EBI-197901,4
CG12587,8
CG9853,16
CG13065,1
JON25BI,19
CBL,1
CG31213,12
EBI-141046,8
EBI-114571,2
CG15036,6
CG3493,21
KDN,11
KLP68D,18
LECTIN-30A,9
CG13705,9
EBI-121734,22
PEPCK,16
CG10195,7
CG1957,3
CG31869,6
CG12265,21
AHCY89E,13
BRE1,20
CG5953,7
CG7168,1
CG2185,20
CG6695,3
CG13611,14
CG31738,6
SLPR,13
CG14711,8
CG9266,8
CG13898,3
TFIIEBETA,18
PR-SET7,3
CAPA,4
CG5194,8
KLP3A,1
EBI-195337,23
SPASE12,11
EBI-141388,13
EBI-192595,6
MUS101,14
CG17082,19
ALPHATUB85E,0
BETATUB60D,0
DHOD,9
EBI-128008,9
CG11178,9
CG15025,23
CAD89D,3
CG14584,9
L(3)NEO18,8
CG7824,8
CG4161,8
CG8199,0
EBI-106803,2
CG7025,7
PPK23,1
RAD21,1
OR33A,19
CG31453,1
ZW,9
CG15651,2
EBI-499779,7
CG31635,1
CAN,16
CG5360,16
CG10055,6
TIMEOUT,13
CG7456,1
ARP-LIKE,2
TARA,7
CG10651,3
CG9759,2
CG9723,13
TPNC47D,17
CG16838,19
NITFHIT,19
PGD,19
SDA,13
CG14075,15
CG7742,16
CG14709,1
GPSM2,8
VM26AA,1
EBI-142201,13
IRP-1A,13
CG31743,1
SCS-FP,1
PIF1B,3
YTR,13
CG15556,16
CG2200,9
BTD,23
RAS64B,13
CG32082,18
SHN,3
EBI-129904,6
CG7963,6
EBI-103316,12
CG6744,18
CG6885,3
G,17
CG4169,4
CG10333,13
CG5928,8
KUK,0
EBI-92224,1
CENB1A,1
EBI-195675,8
OR98B,14
EBI-144765,18
CG12773,22
CG14898,8
CG14811,7
MESO18E,4
MSL-2,7
CG5037,8
L(2)08717,18
ORD,20
CG3680,20
PAPS,1
CG4461,13
CG31729,12
EBI-174761,12
CG9235,0
CG31510,17
GLU,9
CPR64AC,23
EDG91,12
CG13398,19
CG14277,6
EBI-163241,13
GAS41,21
CG8408,1
EBI-154279,13
CG12782,1
CG7778,12
CG12972,4
CG32201,7
CG13088,1
CG13565,8
EBI-150297,19
EBI-109846,0
CG12460,2
CG7650,8
MST57DA,23
TOB,3
EBI-183861,1
CG7180,8
CG3793,3
EBI-181077,8
EBI-209775,1
CG14906,4
OR59A,8
PSQ,16
GRANNY-SMITH,20
EBI-180211,19
CG7218,11
EBI-96543,17
PHGPX,1
CG4272,16
CG31116,3
CG8616,9
CG31457,20
CG14438,0
CG12551,3
DISCO-R,13
EBI-98288,4
EBI-87592,8
CG11847,4
EBI-151615,8
CG31048,13
IRD5,18
ACP62F,13
EBI-500361,3
EBI-168547,11
EBI-130432,6
SPEC2,13
CG9021,7
GAL,1
DOC1,19
WBL,21
CG5316,19
EBI-172165,6
EBI-110639,21
SIM,13
CG15760,21
HSP70BB,1
WDS,13
CG5844,16
EBI-281215,10
EBI-110865,6
CG4332,1
CG8795,1
CG15201,6
CG5626,1
CG13926,1
EBI-498304,18
EBI-114795,6
AATS-MET,7
CG5476,2
FNG,18
EDG78E,6
CG18672,1
CYP304A1,17
NBS,17
CHOP24,1
RPD3,16
L(3)05822,2
HDAC4,18
CG12849,23
CG5160,19
CG11534,8
CG6195,6
EBI-111318,6
CG5527,22
EBI-458994,13
EBI-152782,18
MED1,18
CG4115,6
CG14598,0
5PTASEI,8
EBI-148486,22
CG6842,5
CG34411,2
CG13298,21
GBETA13F,6
CLT,16
CG11436,8
EBI-86675,1
LAG1,1
SPO,17
L(3)04053,7
EBI-165774,9
EBI-185352,20
CG14952,14
CG31345,6
THOR,7
CG7866,19
EBI-130761,6
CG33969,3
EBI-113263,19
EBI-154712,3
CG6409,12
CG18649,15
EBI-84140,1
CG14795,13
EBI-176188,8
ATU,17
CG6912,4
CG6118,4
CG32199,11
OBP99A,6
CG3244,1
CG5869,6
CG17612,9
CG6144,1
CG2898,7
CG4563,21
CG13042,9
CG7368,1
CG17982,5
EBI-221594,13
CG31323,13
FIT1,3
SEMA-1A,13
CG6325,14
EBI-932704,12
BEAT-IIIA,9
MEKK1,9
CRM,22
CG11889,12
CYP6T1,2
CG12506,4
EBI-183397,12
CG7634,17
CG14253,28
TRF2,16
CG13891,19
TL,18
SPZ,18
EBI-107568,6
MCM7,3
SSE,23
CG13708,3
CG14290,6
ROD,18
CG7248,6
CG17544,14
EBI-134465,1
DLGAP2,6
CG5161,23
CG32447,19
CG5280,8
WGN,8
MEI-P22,3
TRP,19
CG6776,22
HSP60D,8
CG4198,8
EBI-185283,6
SCW,13
MDH,7
CG31300,7
HGTX,1
NUP154,1
EBI-263078,5
CG14061,20
CG9257,12
CG31760,31
CG14527,18
ELF,1
CG14694,19
DVL1,7
CG4933,2
CG12681,18
ARP14D,13
MOV34,9
RPN9,14
CG2209,8
CG8679,8
CG40160,1
CG12084,8
TRE,14
CG11490,19
PBPRP1,1
ERF1,1
CG6966,20
SCB,3
CG16941,1
CG31102,3
B-H1,6
DOX-A2,8
CG5199,8
EIF-3P40,8
NMD3,15
CG6017,15
CG13877,19
CG33110,16
CG8262,22
L(2)NOT,20
EBI-155160,18
CG5886,11
KING-TUBBY,6
CG17834,9
CG3921,13
CG14301,12
CG31184,12
ACYP,16
CG4520,8
ACP1,13
NTF-2R,16
SYTIV,18
CG9205,18
CG31082,17
CAP-D2,16
RPB10,13
CG4030,19
RRP46,5
EBI-103310,18
EBI-163938,12
CG8117,20
CG14617,20
EBI-167404,16
PK92B,8
CG5768,14
EBI-239336,1
CTA,13
FOG,13
CG6164,14
YRT,18
CG11035,21
OTK,13
EBI-131186,13
OSM-6,8
CG7484,4
CG14528,12
CG5740,13
EBI-191695,8
EBI-169442,3
CG5010,6
DYB,13
CP1,1
CG5892,1
HIS1:CG31617,16
HMGD,16
CG11089,23
CG14418,6
CG11151,18
EBI-158400,1
EBI-182816,2
CG8630,11
CG3625,21
EBI-189320,6
CBY,9
CG4764,19
CG7974,8
L(1)G0230,2
OBP58C,23
CG10254,23
NUP153,16
CG10722,6
CG10566,6
PICK1,6
EBI-266321,6
EBI-105455,6
CG16894,6
GR43A,19
FDH,4
EBI-1012355,3
DRM,9
CG12344,1
IPK1,8
EBI-154110,1
PAIN,8
CG4945,18
CYT-C-D,8
EBI-136651,12
CG2263,13
CG7211,20
EBI-192208,2
DPH5,6
CG17032,22
CG34349,23
NLAZ,8
MTP,23
CPR62BB,1
LSD-2,13
WIT,8
HYX,23
EBI-154548,31
EBI-219913,19
CG9641,17
WUS,16
EBI-133675,3
KEK1,18
TEN-A,19
CG10996,21
HR38,3
PIGEON,16
OGRE,1
FAT2,17
CG10674,12
CYP2G1,9
CG5130,22
CG14252,1
CG11168,13
NOCTURNIN,8
CRAG,19
HSP60C,1
PUG,18
CG10909,6
CG7841,9
CG5096,4
CG11775,4
CG32736,4
CG3812,4
CG14805,19
CG17362,8
L(2)35DF,13
KSR,13
EBI-269332,7
CG17712,16
CG13999,11
IMPL2,1
JON25BII,14
CG31997,7
MUS210,19
CG17259,19
P24-1,7
CG32446,9
CG3831,7
CG1218,6
ROK,13
CG5045,9
EBI-122644,19
CG15816,8
CG5565,16
EBI-499742,18
CG10343,8
CG10251,8
CG2641,19
SANTA-MARIA,21
DHC16F,13
WUPA,12
CG5241,3
CG3556,18
FDL,0
EBI-115672,23
EBI-113533,4
EBI-2109075,4
EBI-160292,8
EBI-195890,2
EBI-1446762,9
CG5343,7
SCPR-B,18
ORCT2,18
EBI-98927,2
CG14937,3
CG7671,4
PAF-AHALPHA,8
CG2747,16
CG9063,8
EBI-116558,6
CG15056,7
EBI-104625,8
AXS,20
CG7066,4
CG17856,1
CG15239,17
CG10581,1
EBI-194578,8
GATAE,3
CG11417,16
CG32570,20
CG17904,3
EBI-158755,13
MBD-LIKE,8
CG3209,12
CG31080,22
EBI-497938,7
TIS11,9
CYP4S3,7
SHEP,1
CG4822,26
BAB1,8
LSP2,13
CG3536,4
STIM,3
OR59C,7
CG6439,20
CG5357,8
CG8165,4
CG13972,19
MUS81,3
NAT1,6
MTHL8,6
BLOT,1
MBD-R2,17
NOD,19
CG32700,6
CG3815,6
CG10743,8
GAS8,19
ATAC1,3
EBI-87578,8
EBI-143209,19
CADN,13
CG5762,7
EBI-109062,13
EBI-165707,6
RNPS1,1
TRA,14
CG12436,3
CG31477,12
RPP30,9
EBI-187555,12
EBI-177745,13
GALNAC-T2,1
CG1677,1
CCAP,1
MRPL9,6
EBI-86055,6
EBI-167573,16
SOP2,1
BARR,16
CG9005,13
EBI-191079,4
CG3875,8
EBI-114516,20
TS,6
CG6665,23
EBI-142445,4
CG9226,1
CG7903,1
EBI-1558022,13
MNN1,19
CG31546,3
EBI-101178,13
CG31638,8
CG2217,18
VENTRALLY-EXPRESSED-PROTEIN-D,13
FIM,18
CG7059,18
CG6043,1
SET2,19
FK506-BP1,4
MGSTL,6
CG3698,8
CG3566,1
BW,13
CG32112,12
EBI-169490,12
CG32104,16
SRC,3
CG12268,9
OBP56D,8
CG9236,3
CG8594,11
CG10863,1
CG1749,6
RFX,19
REP,5
EBI-109317,12
CG15715,1
CG8483,6
CG4645,1
CG10585,8
CG32306,13
CYP6A22,22
CG18675,8
SARA,20
DUP,3
CG12219,13
LIN-52,16
EBI-117677,1
EBI-925940,18
CG12517,8
EBI-142389,23
CG30291,8
CG6737,2
EBI-200060,6
CG14105,6
BX,3
GL,16
TIM17A2,25
EBI-195293,6
MBF1,9
CG14629,13
CG14519,26
CG5532,1
DLIC2,17
CG32698,6
CG12608,3
EBI-186514,0
HUG,8
CG13699,6
CED-12,13
MDR49,8
CG5966,1
EBI-150380,20
EBI-82154,8
CG12105,11
CG4239,17
WDP,19
EBI-255453,1
CG12375,6
CG9603,18
EBI-166173,7
CG15879,18
EBI-140299,6
NVY,13
EBI-104135,13
DOME,9
BIF,4
CG31612,23
DVL3,7
CG31758,13
YEMALPHA,0
CG6565,4
CG4774,15
EBI-1010511,16
NACRALPHA-30D,0
CG11784,12
GPRK1,8
EBI-191830,8
CG1317,16
EBI-91393,1
CG14782,6
BEST1,5
TOM40,16
CG5830,19
CG31674,12
EBI-90748,8
ATG8B,19
SAS10,3
PRL-1,11
SMC5,8
A5,1
WIBG,22
NPLP4,12
CG14194,8
CG12171,5
MAS,13
NUB,13
CG31813,7
TEFU,13
EBI-113007,2
FRC,2
CG4849,18
CG13361,19
OSCILLIN,2
EWG,12
CG5604,0
EBI-98103,17
CG12264,23
EBI-193907,7
BAP55,14
CG15526,9
PIO,7
EBI-500760,3
ODC2,4
EBI-137198,12
CG33056,2
CG5428,3
CG3108,19
CG31875,1
CG3020,0
TUDOR-SN,4
EBI-212620,0
CG9253,13
EBI-89424,13
CG11726,12
CG12231,4
CG13631,19
CG3980,4
EBI-89606,18
CG10469,21
MTHL3,1
COG7,19
STAN,21
SDIC1,0
NMNAT,6
CG2059,17
CG8273,4
EBI-94796,6
CG15321,13
EB1,13
CG5976,23
EBI-151003,8
MCM6,3
LZ,3
SRP,3
CG18522,13
EBI-242366,3
CG8289,19
MESR4,13
CG33214,19
EBI-84008,11
CUL-4,3
EBI-497239,19
CG1637,18
EBI-164412,3
PONT,18
CG4786,13
EAG,13
CYP12A5,6
CG15403,3
CG6232,6
EBI-105655,6
CG4585,3
CG2202,8
CG5431,19
EBI-104392,2
SPN,13
CPR65AW,19
EBI-188954,8
CG13023,22
EBI-226426,22
UNC-4,18
CG18128,8
CG1737,14
EBI-145869,12
CG16886,6
CG16800,7
OMD,18
EBI-135787,23
PVF3,15
CG1332,13
NDAE1,1
CG17806,20
CG10137,28
CG2478,23
GS2,19
AUB,1
CG13213,3
CG14353,0
CG31644,4
GSTD10,8
IMPE2,8
EBI-192571,7
LCP65AC,7
CG7910,18
NG1,18
CG5728,19
CG8062,6
CG5945,2
CG10680,1
RHOGAPP190,23
MRPL54,18
RHOGDI,1
CG10673,16
CG31368,13
FOI,19
CG7691,1
CG17660,16
CG6791,13
CG11068,9
DLGAP3,6
CG4151,6
CG4643,3
CG10280,2
CG9086,1
CYP6W1,13
CG5919,4
BEM46,4
BSG25A,12
CG14998,13
CG13690,23
CG9472,21
EBI-158878,14
CG15210,1
CG10080,16
CG11999,7
CG3355,9
CG9804,18
SOBP,8
CG2023,11
CG6194,4
PKC53E,16
CG9461,19
ORC1,20
EBI-91747,3
CG9717,11
PCK,0
EBI-191142,4
CG15374,2
CG6071,22
CG6311,17
EBI-171712,19
OS,9
EBI-110911,3
CG5188,18
RRP4,1
CG7239,1
EBI-110270,6
TFIIS,23
PFE,14
CG8134,8
CG32499,19
CG9139,8
EBI-125233,3
CG13579,14
CG5070,9
CG11379,8
SSDP,1
CG11063,19
CG3105,18
CG14834,14
EBI-118590,8
TSP29FB,17
CG7627,13
L(2)K05819,16
EBI-93523,14
D2R,9
CG2604,1
CG13771,1
DOS,6
CG9536,6
CG4267,19
CG15134,7
ADE3,13
CG9304,1
CG18171,4
CG31792,13
EBI-114237,13
LWR,17
EBI-176220,0
RYA-R44F,13
CG12063,2
CG5276,3
CG13073,1
CG15456,7
MTHL4,12
L(2)K07824,12
CG3376,12
ARC1,3
TANGO13,21
CG4598,8
CG4140,21
BRN,8
RICTOR,19
CG12115,0
EBI-94083,1
EBI-137377,6
CG14017,8
CG16718,17
CG31716,9
CG10749,6
DJ-1BETA,3
CG2127,6
NOTUM,21
EBI-183920,8
CG8064,20
CG32852,19
CG32708,7
CG15161,8
ACT79B,6
AATS-LEU,13
NELF-E,21
CG9992,6
CG17462,13
EBI-231659,17
EBI-177492,1
SEC24,3
CG15597,1
CG31098,18
CG30043,23
CG10463,6
CG15628,3
EBI-174408,1
CG7891,8
CG16903,8
SHG,18
CYP6D5,19
CDK9,6
CYCT,6
APRT,16
CG5941,16
EBI-156903,13
EBI-184324,1
EBI-107198,12
CG6762,15
CG11300,13
EBI-95133,19
HMGZ,14
CG31772,13
CG7164,8
EBI-169277,1
BON,19
CG17672,3
EBI-147902,17
OST48,6
CG15577,19
CG12655,1
YELLOW-D2,1
KAIRIA,3
RETN,18
CG4053,12
CG12659,4
CG9813,19
EBI-88598,19
EBI-154478,13
PK,18
CG32572,9
CYP28D1,21
GR2A,9
LVPH,19
CG15484,6
GDI,8
KIF5C_RAT,3
CG12360,1
EBI-163424,6
EBI-162052,2
CG14943,4
NHE2,3
EBI-136721,8
MES-4,6
CG3149,1
FUCTA,8
CG9410,19
CG4610,31
CG3916,4
CG14074,22
KEK2,9
MRPL19,13
CG9259,16
CG4050,18
EBI-500435,4
CG5669,6
DISP,13
CG34384,16
TAF8,16
CG3999,8
GR28B,22
CG30161,0
EBI-147475,2
KLG,1
DIP-C,3
CG31694,3
CG16852,0
EBI-123170,16
CG4597,8
CG1695,14
CG3527,1
MRPL11,1
CG9323,8
SMC1,1
EBI-118629,22
CG6225,4
L(1)G0320,18
BEAT-IIA,0
GIG,8
L(1)G0193,13
CG17322,18
OSI10,8
CG9313,15
CG14180,8
TSP42EC,8
CG8481,7
EBI-119435,13
SPN27A,8
RPS6,18
EBI-186876,8
EBI-240350,13
CG15336,8
EBI-160705,2
EBI-139510,7
CG15337,1
TXBP181-LIKE,23
CG9216,19
CG9098,0
18W,13
CG6130,17
CG5412,20
CG7219,20
EBI-130332,13
CG2871,17
CG15431,13
CG13609,0
EBI-201517,3
CG11814,7
LAMC,13
CG40042,6
CG7351,1
CG14441,18
CG13029,12
EBI-499636,19
CG7927,19
CG5392,13
CG16781,21
CHD3,21
CG3044,2
CG12730,8
EBI-167301,6
CHICO,2
RYBP,14
CG12674,19
CG10887,19
CG32343,0
TAL,1
TOMB,16
CG3909,21
MAPK8IP2,9
EBI-1895039,9
EBI-135229,22
CYP4E2,30
CG15877,19
PROMININ-LIKE,7
CG7669,1
CG4434,0
L(2)DTL,21
TSP5D,19
MCT1,2
PPIE,20
HKB,6
CG5724,9
CG32529,3
NACRALPHA-96AB,16
CG15194,14
CG14949,1
EBI-92202,7
ERGIC53,8
ORMDL,18
MRPL22,16
THIOLASE,7
CG17081,5
EBI-124377,3
EBI-165992,9
RETM,8
CG11601,1
SYX18,1
CG7382,8
OBP57C,7
SAN,4
CG10163,8
CG13550,3
CG1416,20
CG5548,13
PARP,13
OTP,6
CG10407,8
CG31537,13
CG2938,16
CG17738,8
CG2807,13
CG33169,0
EBI-152860,18
CG30266,19
EIF-2ALPHA,20
CG17359,14
GALECTIN,13
PPD6,21
EBI-121538,7
CG2685,1
CG30339,13
CG13471,8
SDK,13
MEI-P26,9
NRG,14
CG8223,19
CG11756,14
CG17470,13
CG10737,19
CG8552,0
CG13632,21
CPR66CB,4
CG13155,4
OBST-J,9
CG3224,3
MRPS35,23
CG18146,6
SF1,14
EBI-93764,1
CG2955,19
EBI-175932,7
CG3894,3
MOF,7
CG11033,3
CLK,13
CYC,13
EBI-160039,4
MRPL28,19
CG6709,18
NK7.1,8
SRP19,21
MTHL9,1
CG2277,6
CG3760,19
CG11451,13
EBI-152834,18
ADAR,13
CG15483,12
RPN2,1
CG31241,3
L(2)35BD,1
ROC1B,8
PH4ALPHANE2,1
ARGOS,18
EBI-127856,2
SLMO,3
CG30419,12
DGO,18
5-HT2,6
CG3735,8
CG7992,19
CG3902,13
INR,2
CG11811,1
CG1530,16
CUL-5,3
SHAB,3
ACP98AB,8
CG31957,8
CG1427,1
RAB8,6
EBI-213678,19
EBI-99517,6
ANP,18
TRP1,1
EBI-499112,18
EBI-132599,1
EBI-869704,17
EBI-148517,7
CG13712,8
CG31460,1
EBI-158379,4
EBI-173185,12
CKIALPHA,18
CG12125,5
CG13694,1
SEC71,9
CG17030,18
CG14651,6
MTRM,13
CG11501,4
DOC3,8
VAV,13
CG13300,19
CYP6A14,0
THD1,6
EBI-123863,19
EBI-101899,8
CG6208,13
CG12400,6
CG31547,4
CG31176,8
TIE,19
CHT3,9
EBI-129413,8
CG32944,6
CG8461,8
CG14450,7
CG8010,18
CG11180,3
ODC1,20
CG11815,8
NAK,13
EBI-280884,6
CG17782,23
CG7095,8
OLF186-F,6
CG3699,19
CG8861,6
CG32573,23
EBI-251599,8
HEIX,14
CG16704,21
CSUL,21
EBI-142929,6
CG3589,1
CG13776,22
SLE,1
CG14120,7
CG15029,14
EBI-132445,8
CG13587,8
MRP,19
CG3756,23
CALPC,1
CG5246,7
CG12004,13
CG2201,20
TILB,14
CG9243,8
CG5867,4
CG17486,6
GYC-89DA,6
PXB,1
HTL,19
CG6718,8
EBI-147733,7
CG1347,8
C3G,17
KLP10A,9
COQ7,18
CG15306,22
CG10947,8
CG14610,8
EBI-127914,23
CG3744,5
LECTIN-GALC1,6
PKA-C2,19
GCLM,8
CG13894,8
CG13896,9
CAD99C,22
CG3579,19
EBI-99451,11
SEMA-5C,12
CG18787,8
CG3124,4
PSA,1
CG15820,8
CG13597,8
CG6678,19
NG2,6
CG1631,23
EBI-159112,9
CG8979,3
CG14508,4
CG17734,1
G-OALPHA47A,11
EBI-497522,3
TRY29F,4
CG15927,4
CYP12C1,6
CG13054,19
EBI-120916,1
CG7837,19
CG15455,9
CG4301,6
CG12419,6
CG7580,20
L(2)S5379,8
BMM,6
EBI-133557,16
PLC21C,19
SEC15,2
EBI-134919,7
CG11590,2
PHOL,13
NKD2,18
KIF5B,8
CG31746,12
CG6216,13
SS,13
CG10132,19
SCGALPHA,4
OAT,13
EBI-128685,8
CG10144,14
PDP,1
CG5112,8
MAT89BB,9
CG12540,9
EBI-223492,19
CG31150,20
CG9706,6
EBI-184732,8
CG10237,7
CG13025,6
CG11362,3
CG5220,9
DBI,11
EBI-90080,3
EBI-182166,5
SFL,19
CG5038,8
TEH2,11
CG15533,7
EBI-1630112,3
CG12785,19
EBI-117534,17
EBI-108621,21
CG31759,6
STRN-MLCK,9
AMY-D,1
CYPE,8
RAD9,23
CG3571,9
PTP10D,18
SK2,1
GPRS,13
CG31053,8
NCM,21
CG8966,8
CG12106,1
EBI-150610,9
EBI-141485,13
CG8931,2
CG12822,3
CG34391,12
CG13077,1
CG4468,13
CG5467,9
CG3975,12
CG4302,22
CG8773,22
EIG71EC,6
MAB-2,9
EBI-100337,21
SUR-8,19
CG33123,6
CG4213,8
EBI-145018,12
CG13826,21
CG31342,7
NORPA,13
CG14351,2
CG18081,0
HRB98DE,1
CG5612,14
D4,18
EBI-123711,3
UGT36BA,12
CG14722,16
CG17721,17
CG9066,16
CG32191,8
EBI-129513,19
OSCP,19
EBI-110594,19
ERCC1,24
MUS201,24
EBI-93850,12
CG13299,8
BSF,13
ART9,23
EBI-193391,1
DNAPOL-EPSILON,8
CG14122,3
CG6218,3
EBI-235994,18
CG6954,8
CG31549,5
CG8783,6
AMON,8
CG4330,1
GADD45,8
GC,3
CG1239,20
CG17068,14
BL,1
TKO,6
KLP98A,19
EBI-141907,1
CG14436,17
STIL,8
CG13957,23
CG18341,2
EBI,18
EBI-261109,18
CG4323,6
CG12011,13
CG8478,6
BOTV,19
CG13887,1
CG5114,13
CG8578,8
CG4407,6
EXU,1
CG9752,4
M6,18
EBI-113827,9
EBI-501095,13
CG15249,9
CG12012,7
CG6036,7
TFIIA-S-2,16
CG3448,3
CG33713,3
CG6404,9
EBI-157064,18
CG2022,12
CG10083,6
CG18646,19
CG4293,19
CG7900,15
ALPHA-EST7,6
CG4738,3
EBI-172291,17
FAL,18
EBI-105177,16
CG14683,9
CG5292,16
CG1246,14
ENT1,11
CG3303,11
CG30044,3
CG15266,1
CG10214,6
CG14606,7
CG9016,6
EBI-188725,1
CG7131,8
EBI-276605,4
CG11077,1
CG15611,23
CG14860,0
CG7514,8
CG8750,4
FUS,16
CG2698,1
CG8680,6
EBI-147715,17
EBI-164429,7
BEN,8
CG7924,3
EBI-139904,13
CG10188,8
CG6133,13
CG1271,22
CG5630,14
EBI-101748,8
TEY,6
EBI-92548,4
CG4266,3
L(1)G0289,6
FMRF,8
CG15438,13
CG3530,0
EBI-173411,8
DLP,18
MTA1-LIKE,1
HMR,1
EBI-498832,13
EXN,8
SHAL,14
XE7,16
CYS,1
EBI-277974,16
CG14933,16
CG7994,4
MED18,4
CG6663,3
EBI-185451,8
CG6687,1
EBI-107347,18
L(3)MBT,1
CG14118,6
CG4749,3
EBI-196905,2
CG6830,13
NG4,17
OCTBETA2R,0
OSEG1,3
EBI-84104,19
CG10011,19
CG14688,1
INCENP,21
CG14223,1
